day,month,PrimaryType,n
11,10.0,ARSON,0.0
11,11.0,ARSON,0.0
11,12.0,ARSON,0.0
12,1.0,ARSON,1.0
12,2.0,ARSON,2.0
12,3.0,ARSON,2.0
12,4.0,ARSON,1.0
12,5.0,ARSON,1.0
12,6.0,ARSON,2.0
12,7.0,ARSON,3.0
12,8.0,ARSON,1.0
12,9.0,ARSON,0.0
12,10.0,ARSON,0.0
12,11.0,ARSON,2.0
12,12.0,ARSON,2.0
13,1.0,ARSON,1.0
13,2.0,ARSON,0.0
13,3.0,ARSON,2.0
13,4.0,ARSON,4.0
13,5.0,ARSON,0.0
13,6.0,ARSON,0.0
13,7.0,ARSON,1.0
13,8.0,ARSON,0.0
13,9.0,ARSON,4.0
13,10.0,ARSON,1.0
13,11.0,ARSON,0.0
13,12.0,ARSON,0.0
14,1.0,ARSON,3.0
14,2.0,ARSON,0.0
14,3.0,ARSON,3.0
14,4.0,ARSON,1.0
14,5.0,ARSON,5.0
14,6.0,ARSON,1.0
14,7.0,ARSON,0.0
14,8.0,ARSON,4.0
14,9.0,ARSON,1.0
14,10.0,ARSON,4.0
14,11.0,ARSON,2.0
14,12.0,ARSON,0.0
15,1.0,ARSON,1.0
15,2.0,ARSON,2.0
15,3.0,ARSON,1.0
15,4.0,ARSON,1.0
15,5.0,ARSON,1.0
15,6.0,ARSON,1.0
15,7.0,ARSON,0.0
15,8.0,ARSON,1.0
15,9.0,ARSON,1.0
15,10.0,ARSON,1.0
15,11.0,ARSON,1.0
15,12.0,ARSON,2.0
16,1.0,ARSON,1.0
16,2.0,ARSON,0.0
16,3.0,ARSON,4.0
16,4.0,ARSON,2.0
16,5.0,ARSON,5.0
16,6.0,ARSON,4.0
16,7.0,ARSON,2.0
16,8.0,ARSON,1.0
16,9.0,ARSON,7.0
16,10.0,ARSON,1.0
16,11.0,ARSON,0.0
16,12.0,ARSON,0.0
17,1.0,ARSON,3.0
17,2.0,ARSON,0.0
17,3.0,ARSON,0.0
17,4.0,ARSON,1.0
17,5.0,ARSON,3.0
17,6.0,ARSON,1.0
17,7.0,ARSON,0.0
17,8.0,ARSON,3.0
17,9.0,ARSON,1.0
17,10.0,ARSON,2.0
17,11.0,ARSON,0.0
17,12.0,ARSON,1.0
18,1.0,ARSON,1.0
18,2.0,ARSON,0.0
18,3.0,ARSON,2.0
18,4.0,ARSON,3.0
18,5.0,ARSON,2.0
18,6.0,ARSON,0.0
18,7.0,ARSON,3.0
18,8.0,ARSON,0.0
18,9.0,ARSON,4.0
18,10.0,ARSON,4.0
18,11.0,ARSON,2.0
18,12.0,ARSON,2.0
19,1.0,ARSON,0.0
19,2.0,ARSON,3.0
19,3.0,ARSON,1.0
19,4.0,ARSON,4.0
19,5.0,ARSON,1.0
19,6.0,ARSON,3.0
19,7.0,ARSON,3.0
19,8.0,ARSON,2.0
19,9.0,ARSON,0.0
19,10.0,ARSON,2.0
19,11.0,ARSON,2.0
19,12.0,ARSON,0.0
20,1.0,ARSON,0.0
20,2.0,ARSON,2.0
20,3.0,ARSON,1.0
20,4.0,ARSON,1.0
20,5.0,ARSON,3.0
20,6.0,ARSON,1.0
20,7.0,ARSON,1.0
20,8.0,ARSON,2.0
20,9.0,ARSON,0.0
20,10.0,ARSON,0.0
20,11.0,ARSON,0.0
20,12.0,ARSON,2.0
21,1.0,ARSON,2.0
21,2.0,ARSON,1.0
21,3.0,ARSON,3.0
21,4.0,ARSON,1.0
21,5.0,ARSON,3.0
21,6.0,ARSON,2.0
21,7.0,ARSON,1.0
21,8.0,ARSON,1.0
21,9.0,ARSON,2.0
21,10.0,ARSON,3.0
21,11.0,ARSON,1.0
21,12.0,ARSON,1.0
22,1.0,ARSON,2.0
22,2.0,ARSON,0.0
22,3.0,ARSON,1.0
22,4.0,ARSON,3.0
22,5.0,ARSON,2.0
22,6.0,ARSON,2.0
22,7.0,ARSON,2.0
22,8.0,ARSON,2.0
22,9.0,ARSON,1.0
22,10.0,ARSON,1.0
22,11.0,ARSON,1.0
22,12.0,ARSON,0.0
23,1.0,ARSON,1.0
23,2.0,ARSON,1.0
23,3.0,ARSON,2.0
23,4.0,ARSON,1.0
23,5.0,ARSON,1.0
23,6.0,ARSON,3.0
23,7.0,ARSON,1.0
23,8.0,ARSON,1.0
23,9.0,ARSON,2.0
23,10.0,ARSON,3.0
23,11.0,ARSON,4.0
23,12.0,ARSON,0.0
24,1.0,ARSON,0.0
24,2.0,ARSON,1.0
24,3.0,ARSON,1.0
24,4.0,ARSON,2.0
24,5.0,ARSON,2.0
24,6.0,ARSON,2.0
24,7.0,ARSON,0.0
24,8.0,ARSON,4.0
24,9.0,ARSON,4.0
24,10.0,ARSON,1.0
24,11.0,ARSON,0.0
24,12.0,ARSON,1.0
25,1.0,ARSON,2.0
25,2.0,ARSON,2.0
25,3.0,ARSON,0.0
25,4.0,ARSON,1.0
25,5.0,ARSON,1.0
25,6.0,ARSON,3.0
25,7.0,ARSON,3.0
25,8.0,ARSON,1.0
25,9.0,ARSON,1.0
25,10.0,ARSON,2.0
25,11.0,ARSON,3.0
25,12.0,ARSON,2.0
26,1.0,ARSON,2.0
26,2.0,ARSON,1.0
26,3.0,ARSON,2.0
26,4.0,ARSON,2.0
26,5.0,ARSON,2.0
26,6.0,ARSON,3.0
26,7.0,ARSON,1.0
26,8.0,ARSON,0.0
26,9.0,ARSON,1.0
26,10.0,ARSON,1.0
26,11.0,ARSON,1.0
26,12.0,ARSON,0.0
27,1.0,ARSON,4.0
27,2.0,ARSON,0.0
27,3.0,ARSON,1.0
27,4.0,ARSON,0.0
27,5.0,ARSON,1.0
27,6.0,ARSON,1.0
27,7.0,ARSON,3.0
27,8.0,ARSON,2.0
27,9.0,ARSON,1.0
27,10.0,ARSON,1.0
27,11.0,ARSON,0.0
27,12.0,ARSON,0.0
28,1.0,ARSON,0.0
28,2.0,ARSON,1.0
28,3.0,ARSON,1.0
28,4.0,ARSON,2.0
28,5.0,ARSON,3.0
28,6.0,ARSON,1.0
28,7.0,ARSON,0.0
28,8.0,ARSON,0.0
28,9.0,ARSON,0.0
28,10.0,ARSON,3.0
28,11.0,ARSON,1.0
28,12.0,ARSON,2.0
29,1.0,ARSON,3.0
29,2.0,ARSON,1.0
29,3.0,ARSON,4.0
29,4.0,ARSON,1.0
29,5.0,ARSON,3.0
29,6.0,ARSON,1.0
29,7.0,ARSON,1.0
29,8.0,ARSON,2.0
29,9.0,ARSON,0.0
29,10.0,ARSON,8.0
29,11.0,ARSON,1.0
29,12.0,ARSON,0.0
30,1.0,ARSON,1.0
30,3.0,ARSON,1.0
30,4.0,ARSON,1.0
30,5.0,ARSON,1.0
30,6.0,ARSON,1.0
30,7.0,ARSON,0.0
30,8.0,ARSON,2.0
30,9.0,ARSON,1.0
30,10.0,ARSON,0.0
30,11.0,ARSON,0.0
30,12.0,ARSON,1.0
31,1.0,ARSON,2.0
31,3.0,ARSON,0.0
31,5.0,ARSON,4.0
31,7.0,ARSON,0.0
31,8.0,ARSON,1.0
31,10.0,ARSON,1.0
31,12.0,ARSON,0.0
1,1.0,ASSAULT,42.0
1,2.0,ASSAULT,47.0
1,3.0,ASSAULT,52.0
1,4.0,ASSAULT,57.0
1,5.0,ASSAULT,56.0
1,6.0,ASSAULT,71.0
1,7.0,ASSAULT,60.0
1,8.0,ASSAULT,49.0
1,9.0,ASSAULT,62.0
1,10.0,ASSAULT,32.0
1,11.0,ASSAULT,58.0
1,12.0,ASSAULT,32.0
2,1.0,ASSAULT,32.0
2,2.0,ASSAULT,33.0
2,3.0,ASSAULT,44.0
2,4.0,ASSAULT,39.0
2,5.0,ASSAULT,53.0
2,6.0,ASSAULT,60.0
2,7.0,ASSAULT,59.0
2,8.0,ASSAULT,61.0
2,9.0,ASSAULT,46.0
2,10.0,ASSAULT,50.0
2,11.0,ASSAULT,51.0
2,12.0,ASSAULT,40.0
3,1.0,ASSAULT,39.0
3,2.0,ASSAULT,49.0
3,3.0,ASSAULT,48.0
3,4.0,ASSAULT,48.0
3,5.0,ASSAULT,61.0
3,6.0,ASSAULT,64.0
3,7.0,ASSAULT,51.0
3,8.0,ASSAULT,49.0
3,9.0,ASSAULT,47.0
3,10.0,ASSAULT,52.0
3,11.0,ASSAULT,75.0
3,12.0,ASSAULT,44.0
4,1.0,ASSAULT,35.0
4,2.0,ASSAULT,54.0
4,3.0,ASSAULT,52.0
4,4.0,ASSAULT,40.0
4,5.0,ASSAULT,55.0
4,6.0,ASSAULT,60.0
4,7.0,ASSAULT,56.0
4,8.0,ASSAULT,61.0
4,9.0,ASSAULT,62.0
4,10.0,ASSAULT,58.0
4,11.0,ASSAULT,44.0
4,12.0,ASSAULT,37.0
5,1.0,ASSAULT,41.0
5,2.0,ASSAULT,36.0
5,3.0,ASSAULT,50.0
5,4.0,ASSAULT,44.0
5,5.0,ASSAULT,50.0
5,6.0,ASSAULT,66.0
5,7.0,ASSAULT,77.0
5,8.0,ASSAULT,57.0
5,9.0,ASSAULT,55.0
5,10.0,ASSAULT,54.0
5,11.0,ASSAULT,53.0
5,12.0,ASSAULT,48.0
6,1.0,ASSAULT,48.0
6,2.0,ASSAULT,49.0
6,3.0,ASSAULT,44.0
6,4.0,ASSAULT,49.0
6,5.0,ASSAULT,57.0
6,6.0,ASSAULT,58.0
6,7.0,ASSAULT,48.0
6,8.0,ASSAULT,71.0
6,9.0,ASSAULT,56.0
6,10.0,ASSAULT,52.0
6,11.0,ASSAULT,56.0
6,12.0,ASSAULT,52.0
7,1.0,ASSAULT,47.0
7,2.0,ASSAULT,28.0
7,3.0,ASSAULT,67.0
7,4.0,ASSAULT,51.0
7,5.0,ASSAULT,50.0
7,6.0,ASSAULT,72.0
7,7.0,ASSAULT,45.0
7,8.0,ASSAULT,56.0
7,9.0,ASSAULT,66.0
7,10.0,ASSAULT,56.0
7,11.0,ASSAULT,40.0
7,12.0,ASSAULT,44.0
8,1.0,ASSAULT,46.0
8,2.0,ASSAULT,42.0
8,3.0,ASSAULT,49.0
8,4.0,ASSAULT,36.0
8,5.0,ASSAULT,54.0
8,6.0,ASSAULT,69.0
8,7.0,ASSAULT,71.0
8,8.0,ASSAULT,45.0
8,9.0,ASSAULT,47.0
8,10.0,ASSAULT,44.0
8,11.0,ASSAULT,48.0
8,12.0,ASSAULT,50.0
9,1.0,ASSAULT,48.0
9,2.0,ASSAULT,37.0
9,3.0,ASSAULT,73.0
9,4.0,ASSAULT,48.0
9,5.0,ASSAULT,51.0
9,6.0,ASSAULT,48.0
9,7.0,ASSAULT,68.0
9,8.0,ASSAULT,54.0
9,9.0,ASSAULT,65.0
9,10.0,ASSAULT,55.0
9,11.0,ASSAULT,46.0
9,12.0,ASSAULT,37.0
10,1.0,ASSAULT,31.0
10,2.0,ASSAULT,50.0
10,3.0,ASSAULT,51.0
10,4.0,ASSAULT,35.0
10,5.0,ASSAULT,59.0
10,6.0,ASSAULT,61.0
10,7.0,ASSAULT,64.0
10,8.0,ASSAULT,53.0
10,9.0,ASSAULT,61.0
10,10.0,ASSAULT,43.0
10,11.0,ASSAULT,44.0
10,12.0,ASSAULT,38.0
11,1.0,ASSAULT,35.0
11,2.0,ASSAULT,30.0
11,3.0,ASSAULT,50.0
11,4.0,ASSAULT,55.0
11,5.0,ASSAULT,79.0
11,6.0,ASSAULT,46.0
11,7.0,ASSAULT,44.0
11,8.0,ASSAULT,57.0
11,9.0,ASSAULT,49.0
11,10.0,ASSAULT,59.0
11,11.0,ASSAULT,39.0
11,12.0,ASSAULT,35.0
12,1.0,ASSAULT,34.0
12,2.0,ASSAULT,41.0
12,3.0,ASSAULT,58.0
12,4.0,ASSAULT,54.0
12,5.0,ASSAULT,44.0
12,6.0,ASSAULT,61.0
12,7.0,ASSAULT,62.0
12,8.0,ASSAULT,48.0
12,9.0,ASSAULT,67.0
12,10.0,ASSAULT,56.0
12,11.0,ASSAULT,48.0
12,12.0,ASSAULT,40.0
13,1.0,ASSAULT,32.0
13,2.0,ASSAULT,38.0
13,3.0,ASSAULT,44.0
13,4.0,ASSAULT,68.0
13,5.0,ASSAULT,60.0
13,6.0,ASSAULT,50.0
13,7.0,ASSAULT,43.0
13,8.0,ASSAULT,63.0
13,9.0,ASSAULT,65.0
13,10.0,ASSAULT,57.0
13,11.0,ASSAULT,37.0
13,12.0,ASSAULT,31.0
14,1.0,ASSAULT,49.0
14,2.0,ASSAULT,32.0
14,3.0,ASSAULT,49.0
14,4.0,ASSAULT,56.0
14,5.0,ASSAULT,51.0
14,6.0,ASSAULT,63.0
14,7.0,ASSAULT,51.0
14,8.0,ASSAULT,62.0
14,9.0,ASSAULT,62.0
14,10.0,ASSAULT,75.0
14,11.0,ASSAULT,50.0
14,12.0,ASSAULT,42.0
15,1.0,ASSAULT,41.0
15,2.0,ASSAULT,45.0
15,3.0,ASSAULT,59.0
15,4.0,ASSAULT,52.0
15,5.0,ASSAULT,53.0
15,6.0,ASSAULT,64.0
15,7.0,ASSAULT,47.0
15,8.0,ASSAULT,59.0
15,9.0,ASSAULT,68.0
15,10.0,ASSAULT,57.0
15,11.0,ASSAULT,53.0
15,12.0,ASSAULT,37.0
16,1.0,ASSAULT,37.0
16,2.0,ASSAULT,52.0
16,3.0,ASSAULT,59.0
16,4.0,ASSAULT,57.0
16,5.0,ASSAULT,65.0
16,6.0,ASSAULT,68.0
16,7.0,ASSAULT,42.0
16,8.0,ASSAULT,63.0
16,9.0,ASSAULT,58.0
16,10.0,ASSAULT,47.0
16,11.0,ASSAULT,55.0
16,12.0,ASSAULT,38.0
17,1.0,ASSAULT,29.0
17,2.0,ASSAULT,51.0
17,3.0,ASSAULT,49.0
17,4.0,ASSAULT,38.0
17,5.0,ASSAULT,48.0
17,6.0,ASSAULT,65.0
17,7.0,ASSAULT,54.0
17,8.0,ASSAULT,58.0
17,9.0,ASSAULT,71.0
17,10.0,ASSAULT,57.0
17,11.0,ASSAULT,62.0
17,12.0,ASSAULT,34.0
18,1.0,ASSAULT,32.0
18,2.0,ASSAULT,45.0
18,3.0,ASSAULT,47.0
18,4.0,ASSAULT,51.0
18,5.0,ASSAULT,61.0
18,6.0,ASSAULT,44.0
18,7.0,ASSAULT,54.0
18,8.0,ASSAULT,49.0
18,9.0,ASSAULT,48.0
18,10.0,ASSAULT,66.0
18,11.0,ASSAULT,56.0
18,12.0,ASSAULT,40.0
19,1.0,ASSAULT,32.0
19,2.0,ASSAULT,48.0
19,3.0,ASSAULT,42.0
19,4.0,ASSAULT,51.0
19,5.0,ASSAULT,52.0
19,6.0,ASSAULT,56.0
19,7.0,ASSAULT,57.0
19,8.0,ASSAULT,57.0
19,9.0,ASSAULT,45.0
19,10.0,ASSAULT,55.0
19,11.0,ASSAULT,41.0
19,12.0,ASSAULT,48.0
20,1.0,ASSAULT,41.0
20,2.0,ASSAULT,50.0
20,3.0,ASSAULT,50.0
20,4.0,ASSAULT,42.0
20,5.0,ASSAULT,55.0
20,6.0,ASSAULT,62.0
20,7.0,ASSAULT,57.0
20,8.0,ASSAULT,56.0
20,9.0,ASSAULT,54.0
20,10.0,ASSAULT,54.0
20,11.0,ASSAULT,42.0
20,12.0,ASSAULT,37.0
21,1.0,ASSAULT,49.0
21,2.0,ASSAULT,50.0
21,3.0,ASSAULT,63.0
21,4.0,ASSAULT,60.0
21,5.0,ASSAULT,47.0
21,6.0,ASSAULT,68.0
21,7.0,ASSAULT,61.0
21,8.0,ASSAULT,62.0
21,9.0,ASSAULT,48.0
21,10.0,ASSAULT,67.0
21,11.0,ASSAULT,46.0
21,12.0,ASSAULT,56.0
22,1.0,ASSAULT,40.0
22,2.0,ASSAULT,40.0
22,3.0,ASSAULT,63.0
22,4.0,ASSAULT,39.0
22,5.0,ASSAULT,56.0
22,6.0,ASSAULT,60.0
22,7.0,ASSAULT,60.0
22,8.0,ASSAULT,49.0
22,9.0,ASSAULT,67.0
22,10.0,ASSAULT,40.0
22,11.0,ASSAULT,43.0
22,12.0,ASSAULT,44.0
23,1.0,ASSAULT,32.0
23,2.0,ASSAULT,36.0
23,3.0,ASSAULT,55.0
23,4.0,ASSAULT,51.0
23,5.0,ASSAULT,73.0
23,6.0,ASSAULT,67.0
23,7.0,ASSAULT,54.0
23,8.0,ASSAULT,61.0
23,9.0,ASSAULT,48.0
23,10.0,ASSAULT,50.0
23,11.0,ASSAULT,46.0
23,12.0,ASSAULT,33.0
24,1.0,ASSAULT,31.0
24,2.0,ASSAULT,42.0
24,3.0,ASSAULT,39.0
24,4.0,ASSAULT,65.0
24,5.0,ASSAULT,77.0
24,6.0,ASSAULT,51.0
24,7.0,ASSAULT,48.0
24,8.0,ASSAULT,44.0
24,9.0,ASSAULT,62.0
24,10.0,ASSAULT,50.0
24,11.0,ASSAULT,43.0
24,12.0,ASSAULT,36.0
25,1.0,ASSAULT,43.0
25,2.0,ASSAULT,52.0
25,3.0,ASSAULT,45.0
25,4.0,ASSAULT,65.0
25,5.0,ASSAULT,55.0
25,6.0,ASSAULT,66.0
25,7.0,ASSAULT,60.0
25,8.0,ASSAULT,53.0
25,9.0,ASSAULT,68.0
25,10.0,ASSAULT,59.0
25,11.0,ASSAULT,36.0
25,12.0,ASSAULT,43.0
26,1.0,ASSAULT,53.0
26,2.0,ASSAULT,44.0
26,3.0,ASSAULT,52.0
26,4.0,ASSAULT,47.0
26,5.0,ASSAULT,58.0
26,6.0,ASSAULT,56.0
26,7.0,ASSAULT,56.0
26,8.0,ASSAULT,54.0
26,9.0,ASSAULT,41.0
26,10.0,ASSAULT,59.0
26,11.0,ASSAULT,33.0
26,12.0,ASSAULT,39.0
27,1.0,ASSAULT,41.0
27,2.0,ASSAULT,37.0
27,3.0,ASSAULT,46.0
27,4.0,ASSAULT,54.0
27,5.0,ASSAULT,54.0
27,6.0,ASSAULT,59.0
27,7.0,ASSAULT,47.0
27,8.0,ASSAULT,57.0
27,9.0,ASSAULT,54.0
27,10.0,ASSAULT,49.0
27,11.0,ASSAULT,33.0
27,12.0,ASSAULT,49.0
28,1.0,ASSAULT,46.0
28,2.0,ASSAULT,33.0
28,3.0,ASSAULT,57.0
28,4.0,ASSAULT,50.0
28,5.0,ASSAULT,54.0
28,6.0,ASSAULT,55.0
28,7.0,ASSAULT,54.0
28,8.0,ASSAULT,62.0
28,9.0,ASSAULT,50.0
28,10.0,ASSAULT,48.0
28,11.0,ASSAULT,51.0
28,12.0,ASSAULT,45.0
29,1.0,ASSAULT,38.0
29,2.0,ASSAULT,50.0
29,3.0,ASSAULT,56.0
29,4.0,ASSAULT,63.0
29,5.0,ASSAULT,54.0
29,6.0,ASSAULT,68.0
29,7.0,ASSAULT,44.0
29,8.0,ASSAULT,77.0
29,9.0,ASSAULT,52.0
29,10.0,ASSAULT,47.0
29,11.0,ASSAULT,50.0
29,12.0,ASSAULT,37.0
30,1.0,ASSAULT,41.0
30,3.0,ASSAULT,69.0
30,4.0,ASSAULT,43.0
30,5.0,ASSAULT,76.0
30,6.0,ASSAULT,58.0
30,7.0,ASSAULT,61.0
30,8.0,ASSAULT,56.0
30,9.0,ASSAULT,48.0
30,10.0,ASSAULT,59.0
30,11.0,ASSAULT,44.0
30,12.0,ASSAULT,38.0
31,1.0,ASSAULT,40.0
31,3.0,ASSAULT,58.0
31,5.0,ASSAULT,68.0
31,7.0,ASSAULT,56.0
31,8.0,ASSAULT,56.0
31,10.0,ASSAULT,59.0
31,12.0,ASSAULT,37.0
1,1.0,BATTERY,228.0
1,2.0,BATTERY,123.0
1,3.0,BATTERY,99.0
1,4.0,BATTERY,124.0
1,5.0,BATTERY,147.0
1,6.0,BATTERY,129.0
1,7.0,BATTERY,145.0
1,8.0,BATTERY,141.0
1,9.0,BATTERY,139.0
1,10.0,BATTERY,150.0
1,11.0,BATTERY,144.0
1,12.0,BATTERY,114.0
2,1.0,BATTERY,101.0
2,2.0,BATTERY,104.0
2,3.0,BATTERY,106.0
2,4.0,BATTERY,126.0
2,5.0,BATTERY,135.0
2,6.0,BATTERY,165.0
2,7.0,BATTERY,155.0
2,8.0,BATTERY,154.0
2,9.0,BATTERY,142.0
2,10.0,BATTERY,171.0
2,11.0,BATTERY,145.0
2,12.0,BATTERY,143.0
3,1.0,BATTERY,124.0
3,2.0,BATTERY,109.0
3,3.0,BATTERY,90.0
3,4.0,BATTERY,165.0
3,5.0,BATTERY,133.0
3,6.0,BATTERY,173.0
3,7.0,BATTERY,175.0
3,8.0,BATTERY,126.0
3,9.0,BATTERY,148.0
3,10.0,BATTERY,126.0
3,11.0,BATTERY,182.0
3,12.0,BATTERY,123.0
4,1.0,BATTERY,108.0
4,2.0,BATTERY,117.0
4,3.0,BATTERY,107.0
4,4.0,BATTERY,109.0
4,5.0,BATTERY,132.0
4,6.0,BATTERY,193.0
4,7.0,BATTERY,221.0
4,8.0,BATTERY,154.0
4,9.0,BATTERY,158.0
4,10.0,BATTERY,114.0
4,11.0,BATTERY,141.0
4,12.0,BATTERY,135.0
5,1.0,BATTERY,112.0
5,2.0,BATTERY,117.0
5,3.0,BATTERY,134.0
5,4.0,BATTERY,111.0
5,5.0,BATTERY,110.0
5,6.0,BATTERY,164.0
5,7.0,BATTERY,205.0
5,8.0,BATTERY,155.0
5,9.0,BATTERY,184.0
5,10.0,BATTERY,134.0
5,11.0,BATTERY,178.0
5,12.0,BATTERY,106.0
6,1.0,BATTERY,96.0
6,2.0,BATTERY,127.0
6,3.0,BATTERY,142.0
6,4.0,BATTERY,135.0
6,5.0,BATTERY,161.0
6,6.0,BATTERY,159.0
6,7.0,BATTERY,147.0
6,8.0,BATTERY,189.0
6,9.0,BATTERY,122.0
6,10.0,BATTERY,121.0
6,11.0,BATTERY,166.0
6,12.0,BATTERY,101.0
7,1.0,BATTERY,111.0
7,2.0,BATTERY,140.0
7,3.0,BATTERY,130.0
7,4.0,BATTERY,129.0
7,5.0,BATTERY,172.0
7,6.0,BATTERY,127.0
7,7.0,BATTERY,137.0
7,8.0,BATTERY,180.0
7,9.0,BATTERY,140.0
7,10.0,BATTERY,147.0
7,11.0,BATTERY,127.0
7,12.0,BATTERY,114.0
8,1.0,BATTERY,118.0
8,2.0,BATTERY,92.0
8,3.0,BATTERY,152.0
8,4.0,BATTERY,95.0
8,5.0,BATTERY,195.0
8,6.0,BATTERY,111.0
8,7.0,BATTERY,130.0
8,8.0,BATTERY,143.0
8,9.0,BATTERY,138.0
8,10.0,BATTERY,153.0
8,11.0,BATTERY,122.0
8,12.0,BATTERY,80.0
9,1.0,BATTERY,124.0
9,2.0,BATTERY,103.0
9,3.0,BATTERY,145.0
9,4.0,BATTERY,124.0
9,5.0,BATTERY,155.0
9,6.0,BATTERY,141.0
9,7.0,BATTERY,158.0
9,8.0,BATTERY,137.0
9,9.0,BATTERY,142.0
9,10.0,BATTERY,143.0
9,11.0,BATTERY,114.0
9,12.0,BATTERY,108.0
10,1.0,BATTERY,127.0
10,2.0,BATTERY,88.0
10,3.0,BATTERY,116.0
10,4.0,BATTERY,147.0
10,5.0,BATTERY,132.0
10,6.0,BATTERY,135.0
10,7.0,BATTERY,160.0
10,8.0,BATTERY,133.0
10,9.0,BATTERY,140.0
10,10.0,BATTERY,128.0
10,11.0,BATTERY,114.0
10,12.0,BATTERY,104.0
11,1.0,BATTERY,92.0
11,2.0,BATTERY,106.0
11,3.0,BATTERY,136.0
11,4.0,BATTERY,109.0
11,5.0,BATTERY,117.0
11,6.0,BATTERY,198.0
11,7.0,BATTERY,146.0
11,8.0,BATTERY,157.0
11,9.0,BATTERY,156.0
11,10.0,BATTERY,103.0
11,11.0,BATTERY,118.0
11,12.0,BATTERY,111.0
12,1.0,BATTERY,82.0
12,2.0,BATTERY,91.0
12,3.0,BATTERY,172.0
12,4.0,BATTERY,112.0
12,5.0,BATTERY,148.0
12,6.0,BATTERY,191.0
12,7.0,BATTERY,129.0
12,8.0,BATTERY,101.0
12,9.0,BATTERY,132.0
12,10.0,BATTERY,106.0
12,11.0,BATTERY,154.0
12,12.0,BATTERY,83.0
13,1.0,BATTERY,101.0
13,2.0,BATTERY,110.0
13,3.0,BATTERY,146.0
13,4.0,BATTERY,140.0
13,5.0,BATTERY,143.0
13,6.0,BATTERY,173.0
13,7.0,BATTERY,124.0
13,8.0,BATTERY,146.0
13,9.0,BATTERY,139.0
13,10.0,BATTERY,120.0
13,11.0,BATTERY,129.0
13,12.0,BATTERY,92.0
14,1.0,BATTERY,133.0
14,2.0,BATTERY,125.0
14,3.0,BATTERY,125.0
14,4.0,BATTERY,121.0
14,5.0,BATTERY,134.0
14,6.0,BATTERY,173.0
14,7.0,BATTERY,105.0
14,8.0,BATTERY,192.0
14,9.0,BATTERY,128.0
14,10.0,BATTERY,119.0
14,11.0,BATTERY,116.0
14,12.0,BATTERY,89.0
15,1.0,BATTERY,148.0
15,2.0,BATTERY,100.0
15,3.0,BATTERY,129.0
15,4.0,BATTERY,122.0
15,5.0,BATTERY,175.0
15,6.0,BATTERY,149.0
15,7.0,BATTERY,150.0
15,8.0,BATTERY,145.0
15,9.0,BATTERY,139.0
15,10.0,BATTERY,170.0
15,11.0,BATTERY,107.0
15,12.0,BATTERY,84.0
16,1.0,BATTERY,127.0
16,2.0,BATTERY,111.0
16,3.0,BATTERY,150.0
16,4.0,BATTERY,173.0
16,5.0,BATTERY,141.0
16,6.0,BATTERY,146.0
16,7.0,BATTERY,167.0
16,8.0,BATTERY,127.0
16,9.0,BATTERY,132.0
16,10.0,BATTERY,202.0
16,11.0,BATTERY,134.0
16,12.0,BATTERY,112.0
17,1.0,BATTERY,138.0
17,2.0,BATTERY,130.0
17,3.0,BATTERY,141.0
17,4.0,BATTERY,182.0
17,5.0,BATTERY,118.0
17,6.0,BATTERY,161.0
17,7.0,BATTERY,164.0
17,8.0,BATTERY,150.0
17,9.0,BATTERY,167.0
17,10.0,BATTERY,155.0
17,11.0,BATTERY,120.0
17,12.0,BATTERY,110.0
18,1.0,BATTERY,79.0
18,2.0,BATTERY,113.0
18,3.0,BATTERY,148.0
18,4.0,BATTERY,134.0
18,5.0,BATTERY,152.0
18,6.0,BATTERY,178.0
18,7.0,BATTERY,128.0
18,8.0,BATTERY,139.0
18,9.0,BATTERY,196.0
18,10.0,BATTERY,153.0
18,11.0,BATTERY,113.0
18,12.0,BATTERY,137.0
19,1.0,BATTERY,97.0
19,2.0,BATTERY,112.0
19,3.0,BATTERY,141.0
19,4.0,BATTERY,149.0
19,5.0,BATTERY,136.0
19,6.0,BATTERY,234.0
19,7.0,BATTERY,125.0
19,8.0,BATTERY,135.0
19,9.0,BATTERY,133.0
19,10.0,BATTERY,129.0
19,11.0,BATTERY,127.0
19,12.0,BATTERY,106.0
20,1.0,BATTERY,106.0
20,2.0,BATTERY,165.0
20,3.0,BATTERY,157.0
20,4.0,BATTERY,121.0
20,5.0,BATTERY,142.0
20,6.0,BATTERY,198.0
20,7.0,BATTERY,144.0
20,8.0,BATTERY,187.0
20,9.0,BATTERY,132.0
20,10.0,BATTERY,130.0
20,11.0,BATTERY,133.0
20,12.0,BATTERY,102.0
21,1.0,BATTERY,88.0
21,2.0,BATTERY,172.0
21,3.0,BATTERY,127.0
21,4.0,BATTERY,125.0
21,5.0,BATTERY,169.0
21,6.0,BATTERY,170.0
21,7.0,BATTERY,119.0
21,8.0,BATTERY,186.0
21,9.0,BATTERY,140.0
21,10.0,BATTERY,115.0
21,11.0,BATTERY,86.0
21,12.0,BATTERY,102.0
22,1.0,BATTERY,107.0
22,2.0,BATTERY,129.0
22,3.0,BATTERY,155.0
22,4.0,BATTERY,137.0
22,5.0,BATTERY,182.0
22,6.0,BATTERY,153.0
22,7.0,BATTERY,141.0
22,8.0,BATTERY,116.0
22,9.0,BATTERY,141.0
22,10.0,BATTERY,150.0
22,11.0,BATTERY,100.0
